date,location,species,latinName,id,latitude,longitude
2019-12-22T13:21:32,Southampton,Southern rodent tick,Ixodes acuminatus,4716,50.9107421319774,-1.4291172941088164
2017-01-27T18:36:40,Birmingham,Fox/badger tick,Ixodes canisuga,4717,52.447032412299755,-1.8578102596426977
2015-04-19T11:48:28,London,Marsh tick,Ixodes apronophorus,4718,51.542134713878085,-0.13707406533458977
2013-04-08T16:41:24,Cardiff,Southern rodent tick,Ixodes acuminatus,4719,51.48557800199374,-3.1763994772058677
2023-05-12T03:08:47,Birmingham,Marsh tick,Ixodes apronophorus,4720,52.441635122530755,-1.8888886777033067
2021-09-18T20:32:54,Newcastle,Fox/badger tick,Ixodes canisuga,4721,54.931338324307056,-1.5599865048708046
2019-03-17T08:28:51,Bristol,Passerine tick,Dermacentor frontalis,4722,51.491517143567755,-2.5615719784547024
2017-12-27T04:08:37,Bristol,Southern rodent tick,Ixodes acuminatus,4723,51.46860378928119,-2.588119997929036
2020-07-10T21:02:16,Newcastle,Fox/badger tick,Ixodes canisuga,4724,54.987612461354615,-1.5891557631265425
2017-07-26T03:07:24,Bristol,Fox/badger tick,Ixodes canisuga,4725,51.45583403722826,-2.5673722471745073
2023-11-24T21:28:09,Leeds,Passerine tick,Dermacentor frontalis,4726,53.78704591570451,-1.5604167804876539
2019-06-12T19:32:05,Newcastle,Fox/badger tick,Ixodes canisuga,4727,54.92101824768453,-1.6044503589462569
2012-01-06T09:34:59,Glasgow,Southern rodent tick,Ixodes acuminatus,4728,55.90407057580586,-4.2715847558991475
2017-08-09T06:25:37,Glasgow,Tree-hole tick,Ixodes arboricola,4729,55.823116484796394,-4.2906120963281476
2017-07-01T18:17:33,Birmingham,Marsh tick,Ixodes apronophorus,4730,52.51758063637248,-1.8905188089892444
2022-09-17T05:02:54,Manchester,Marsh tick,Ixodes apronophorus,4731,53.45892012008878,-2.2522626981057994
2018-01-23T18:12:47,Nottingham,Tree-hole tick,Ixodes arboricola,4732,52.93249150316168,-1.1073885515491588
2022-05-14T22:06:33,Nottingham,Passerine tick,Dermacentor frontalis,4733,52.952629378700024,-1.1219499228005392
2016-06-24T10:02:06,Leeds,Southern rodent tick,Ixodes acuminatus,4734,53.77375554965459,-1.5615087253105675
2012-09-29T21:32:55,Nottingham,Fox/badger tick,Ixodes canisuga,4735,52.960172044408836,-1.1091492965564074
2017-11-30T11:50:02,Southampton,Tree-hole tick,Ixodes arboricola,4736,50.90893649102686,-1.3860604418742433
2015-08-07T08:51:49,Leeds,Fox/badger tick,Ixodes canisuga,4737,53.82691144852986,-1.5898645348046359
2015-08-28T09:33:56,Nottingham,Southern rodent tick,Ixodes acuminatus,4738,52.99685068153367,-1.1276104685927295
2013-10-24T04:00:37,Liverpool,Tree-hole tick,Ixodes arboricola,4739,53.373060531119926,-2.9661699454947867
2014-09-17T00:03:23,Cardiff,Tree-hole tick,Ixodes arboricola,4740,51.464089804494016,-3.2238331773528097
2024-12-17T08:45:04,Sheffield,Marsh tick,Ixodes apronophorus,4741,53.42608077471603,-1.493384183781403
2012-10-11T10:07:18,Bristol,Fox/badger tick,Ixodes canisuga,4742,51.492709158624365,-2.564019999148322
2016-08-01T08:34:55,Leicester,Passerine tick,Dermacentor frontalis,4743,52.62205425763041,-1.1317109540224959
2013-08-12T06:50:38,Newcastle,Passerine tick,Dermacentor frontalis,4744,54.98647748564333,-1.5659165574828686
2013-02-20T23:08:11,Bristol,Fox/badger tick,Ixodes canisuga,4745,51.447286774187354,-2.6133476991754745
2017-05-17T02:10:22,Leicester,Fox/badger tick,Ixodes canisuga,4746,52.64429251205232,-1.1223003456911467
2023-02-27T09:09:01,Nottingham,Marsh tick,Ixodes apronophorus,4747,52.92131181480105,-1.1429679782993147
2019-01-14T08:09:34,Edinburgh,Southern rodent tick,Ixodes acuminatus,4748,55.90489256852948,-3.154828551110194
2021-04-23T02:05:48,London,Fox/badger tick,Ixodes canisuga,4749,51.55007879744886,-0.08383805720001629
2024-08-20T22:52:13,Glasgow,Passerine tick,Dermacentor frontalis,4750,55.840122762705924,-4.213689791519301
2020-09-21T07:53:52,Cardiff,Tree-hole tick,Ixodes arboricola,4751,51.49957774351035,-3.2059637028062014
2024-12-08T20:09:18,Bristol,Marsh tick,Ixodes apronophorus,4752,51.5023000569996,-2.5851865875263256
2018-04-08T18:02:41,Cardiff,Passerine tick,Dermacentor frontalis,4753,51.49042605375711,-3.169685682920457
2019-06-22T02:20:51,Manchester,Passerine tick,Dermacentor frontalis,4754,53.451071120059424,-2.2173720548665723
2013-09-04T13:17:57,Cardiff,Tree-hole tick,Ixodes arboricola,4755,51.467796646002945,-3.18216372957642
2012-03-19T11:26:34,Leicester,Tree-hole tick,Ixodes arboricola,4756,52.657112061582794,-1.1673117325196223
2021-04-12T16:03:49,Sheffield,Passerine tick,Dermacentor frontalis,4757,53.37467726416402,-1.4327336661113408
2013-08-08T00:19:41,Glasgow,Passerine tick,Dermacentor frontalis,4758,55.90214499145784,-4.26354504811585
2019-08-10T17:47:55,Nottingham,Fox/badger tick,Ixodes canisuga,4759,52.92098302777636,-1.1938929582062292
2022-11-12T08:17:01,Birmingham,Fox/badger tick,Ixodes canisuga,4760,52.499235199052755,-1.8649355468962057
2019-10-15T04:19:36,Glasgow,Passerine tick,Dermacentor frontalis,4761,55.8491941230551,-4.202207599474444
2012-05-02T23:28:49,London,Tree-hole tick,Ixodes arboricola,4762,51.50580703437183,-0.07477866406648473
2018-07-21T16:28:23,Glasgow,Passerine tick,Dermacentor frontalis,4763,55.86013325670246,-4.208170579266617
2023-01-02T08:29:53,London,Southern rodent tick,Ixodes acuminatus,4764,51.5169172088272,-0.10674544700615608
2017-10-30T06:06:10,Nottingham,Fox/badger tick,Ixodes canisuga,4765,52.95828363158741,-1.182291365465727
2014-08-13T10:51:17,Edinburgh,Tree-hole tick,Ixodes arboricola,4766,55.91092918281429,-3.184906806484518
2024-12-17T08:45:04,Sheffield,Marsh tick,Ixodes apronophorus,4767,53.394500018052376,-1.436715899590016
2024-08-20T22:52:13,Glasgow,Passerine tick,Dermacentor frontalis,4768,55.84684673376676,-4.214068562627584
2018-04-17T15:32:37,Cardiff,Passerine tick,Dermacentor frontalis,4769,51.50734011222413,-3.1730751279114013
2020-03-11T02:00:04,Liverpool,Tree-hole tick,Ixodes arboricola,4770,53.4116922661509,-2.941030652317493
2014-07-08T16:37:15,Manchester,Passerine tick,Dermacentor frontalis,4771,53.52591893226416,-2.284424321407791
2023-07-28T12:50:34,Leicester,Southern rodent tick,Ixodes acuminatus,4772,52.644069042786555,-1.141970804351667
2019-02-27T10:45:38,Edinburgh,Fox/badger tick,Ixodes canisuga,4773,55.96708486840397,-3.165783695991577
2021-10-25T20:06:40,Birmingham,Tree-hole tick,Ixodes arboricola,4774,52.483217000037605,-1.8763962710076645
2021-09-22T11:50:16,Nottingham,Tree-hole tick,Ixodes arboricola,4775,52.9534645555781,-1.1452022861840738
2023-06-02T11:46:47,Nottingham,Southern rodent tick,Ixodes acuminatus,4776,52.97030598094001,-1.1875242003576734
2015-07-02T03:16:58,London,Tree-hole tick,Ixodes arboricola,4777,51.46810651902959,-0.11876058058485534
2017-04-02T05:03:53,Leeds,Southern rodent tick,Ixodes acuminatus,4778,53.79105584740133,-1.5301212070524006
2023-03-23T22:05:04,Sheffield,Tree-hole tick,Ixodes arboricola,4779,53.42407102596701,-1.455370892536245
2024-08-28T08:07:28,Southampton,Passerine tick,Dermacentor frontalis,4780,50.93326282299109,-1.3558470620641434
2021-12-23T06:22:50,Birmingham,Tree-hole tick,Ixodes arboricola,4781,52.53914347189198,-1.8554596811859614
2014-12-29T08:16:15,Leeds,Marsh tick,Ixodes apronophorus,4782,53.83405685002642,-1.5957645842982455
2021-11-06T06:03:34,Birmingham,Marsh tick,Ixodes apronophorus,4783,52.4620445783226,-1.9424185404976755
2016-03-01T09:28:37,Leicester,Marsh tick,Ixodes apronophorus,4784,52.584169982187234,-1.1068108840611854
2024-12-30T04:32:12,Glasgow,Southern rodent tick,Ixodes acuminatus,4785,55.86335098962911,-4.285205047039485
2015-08-03T13:38:08,Edinburgh,Southern rodent tick,Ixodes acuminatus,4786,55.91124141597622,-3.186466003995808
2022-02-20T17:49:07,Cardiff,Southern rodent tick,Ixodes acuminatus,4787,51.51182980339172,-3.205377688804502
2015-06-01T00:12:09,Birmingham,Tree-hole tick,Ixodes arboricola,4788,52.46328644579121,-1.8749668597430842
2020-01-23T18:54:10,Newcastle,Southern rodent tick,Ixodes acuminatus,4789,54.93993410756044,-1.6261068494362834
2021-01-29T21:26:32,Birmingham,Southern rodent tick,Ixodes acuminatus,4790,52.50216157470315,-1.8514725336063247
2012-11-19T07:32:49,Manchester,Southern rodent tick,Ixodes acuminatus,4791,53.450584953865764,-2.2053269521709375
2018-07-08T15:25:40,Birmingham,Marsh tick,Ixodes apronophorus,4792,52.44092318447898,-1.8750135715829814
2016-04-21T06:42:09,Edinburgh,Marsh tick,Ixodes apronophorus,4793,55.94408144199987,-3.1889311465150625
2017-09-29T13:58:38,Newcastle,Passerine tick,Dermacentor frontalis,4794,54.91742049031887,-1.5669744538674686
2016-08-01T08:34:55,Leicester,Passerine tick,Dermacentor frontalis,4795,52.64302661880645,-1.1674242110376472
2014-11-17T01:22:59,Cardiff,Southern rodent tick,Ixodes acuminatus,4796,51.459607779145294,-3.1304165376030157
2021-09-09T17:00:29,Bristol,Marsh tick,Ixodes apronophorus,4797,51.48564185740959,-2.637829347290383
2023-01-30T12:03:56,Leicester,Fox/badger tick,Ixodes canisuga,4798,52.60880914393364,-1.148264389333794
2023-06-17T13:08:18,Birmingham,Southern rodent tick,Ixodes acuminatus,4799,52.51918514983173,-1.9310775914752287
2015-02-27T23:23:08,Glasgow,Marsh tick,Ixodes apronophorus,4800,55.851617939516416,-4.241458987746846
2018-08-15T09:33:46,Cardiff,Fox/badger tick,Ixodes canisuga,4801,51.459126953649765,-3.2049339902828313
2023-11-30T16:37:54,Nottingham,Fox/badger tick,Ixodes canisuga,4802,52.94759956400099,-1.147976607766741
2014-06-26T19:43:00,Manchester,Passerine tick,Dermacentor frontalis,4803,53.44051839497399,-2.219376690305709
2023-11-25T14:35:04,Cardiff,Tree-hole tick,Ixodes arboricola,4804,51.490498714154285,-3.1478894210613393
2017-02-07T14:45:48,Glasgow,Marsh tick,Ixodes apronophorus,4805,55.89225118841762,-4.241310357987789
2018-06-19T00:41:05,Manchester,Fox/badger tick,Ixodes canisuga,4806,53.491413751000174,-2.28978997646404
2022-08-10T18:28:37,Nottingham,Southern rodent tick,Ixodes acuminatus,4807,52.96863162440595,-1.150747058912604
2023-02-18T09:17:17,Leeds,Passerine tick,Dermacentor frontalis,4808,53.784000121341265,-1.5804443398575307
2023-01-19T15:39:03,Sheffield,Passerine tick,Dermacentor frontalis,4809,53.41143502065456,-1.4630792224509632
2015-01-29T01:46:15,Cardiff,Tree-hole tick,Ixodes arboricola,4810,51.453534797482945,-3.2222701419832704
2023-03-03T00:37:19,Southampton,Marsh tick,Ixodes apronophorus,4811,50.90288230350315,-1.395683270197304
2021-09-23T21:41:48,Edinburgh,Marsh tick,Ixodes apronophorus,4812,55.98791682629565,-3.2081437810841065
2012-03-12T19:44:51,Glasgow,Passerine tick,Dermacentor frontalis,4813,55.86337504674461,-4.289856524468423
2017-07-02T11:14:51,Manchester,Fox/badger tick,Ixodes canisuga,4814,53.501528786861364,-2.1955878699801494
2020-02-16T00:52:40,Edinburgh,Fox/badger tick,Ixodes canisuga,4815,55.97888528172615,-3.2053429972814262
2020-10-12T20:42:50,Bristol,Passerine tick,Dermacentor frontalis,4816,51.48167761691567,-2.575682318636659
2013-08-15T02:19:32,Edinburgh,Fox/badger tick,Ixodes canisuga,4817,55.91035214496488,-3.216660934778856
2022-11-01T00:47:34,Manchester,Southern rodent tick,Ixodes acuminatus,4818,53.508737027713785,-2.2057991658612033
2020-06-09T17:22:11,London,Marsh tick,Ixodes apronophorus,4819,51.54360147417365,-0.1073099712273104
2015-05-12T08:31:33,Liverpool,Tree-hole tick,Ixodes arboricola,4820,53.36649442118085,-2.983118278329659
2022-08-19T01:26:28,London,Fox/badger tick,Ixodes canisuga,4821,51.54101844892071,-0.11614786566990142
2020-08-25T04:06:35,Leicester,Marsh tick,Ixodes apronophorus,4822,52.62296005952456,-1.179473215705809
2020-08-19T12:07:08,Leicester,Southern rodent tick,Ixodes acuminatus,4823,52.677330255733786,-1.1228353490612895
2015-12-11T05:56:50,Bristol,Tree-hole tick,Ixodes arboricola,4824,51.416781183933175,-2.6131303756512745
2016-12-26T10:36:16,Manchester,Tree-hole tick,Ixodes arboricola,4825,53.46457018113369,-2.2542204027618133
2020-11-12T20:33:17,London,Passerine tick,Dermacentor frontalis,4826,51.46967425973924,-0.1352943382163079
2013-06-08T10:20:21,Leicester,Marsh tick,Ixodes apronophorus,4827,52.584863976594,-1.1011414525445011
2015-11-29T00:00:28,Liverpool,Southern rodent tick,Ixodes acuminatus,4828,53.3964046374393,-2.9767699802737444
2018-08-08T09:53:10,Bristol,Marsh tick,Ixodes apronophorus,4829,51.483649401498774,-2.6017185077544007
2019-01-14T08:09:34,Edinburgh,Southern rodent tick,Ixodes acuminatus,4830,55.917174263915975,-3.2183474703086947
2016-09-06T19:07:27,London,Tree-hole tick,Ixodes arboricola,4831,51.55272532354661,-0.11950560843510177
2021-01-12T22:50:15,Sheffield,Tree-hole tick,Ixodes arboricola,4832,53.390166446743805,-1.5040620175564796
2022-11-13T18:06:39,Birmingham,Passerine tick,Dermacentor frontalis,4833,52.49441011804358,-1.9097051879266644
2020-10-29T04:15:36,Edinburgh,Fox/badger tick,Ixodes canisuga,4834,55.90886466030405,-3.2199842410052
2018-08-24T01:25:14,Nottingham,Southern rodent tick,Ixodes acuminatus,4835,52.90427513808238,-1.1849742813232398
2015-07-10T00:15:17,Glasgow,Marsh tick,Ixodes apronophorus,4836,55.834121879645146,-4.2540200382181155
2018-02-09T22:03:51,Cardiff,Marsh tick,Ixodes apronophorus,4837,51.461350692051305,-3.219949910910546
2021-10-16T09:53:37,Glasgow,Tree-hole tick,Ixodes arboricola,4838,55.81116383119792,-4.2512353995992065
2015-07-05T09:49:58,Birmingham,Tree-hole tick,Ixodes arboricola,4839,52.51223719948905,-1.9008353348900349
2012-07-26T06:51:23,Cardiff,Fox/badger tick,Ixodes canisuga,4840,51.435019703296526,-3.1710445432162633
2019-11-14T05:14:40,Edinburgh,Tree-hole tick,Ixodes arboricola,4841,55.92600868759151,-3.185534062239865
2021-09-08T10:34:25,Newcastle,Marsh tick,Ixodes apronophorus,4842,54.98429109517776,-1.635709427037652
2017-05-07T11:05:46,Leicester,Marsh tick,Ixodes apronophorus,4843,52.594590896040614,-1.15655768431627
2019-11-19T13:19:46,Cardiff,Tree-hole tick,Ixodes arboricola,4844,51.464357737265544,-3.1388105798047605
2017-06-30T17:07:32,London,Marsh tick,Ixodes apronophorus,4845,51.51547861530607,-0.1174515472215169
2013-05-04T21:24:56,Sheffield,Tree-hole tick,Ixodes arboricola,4846,53.33922960331366,-1.481627501253418
2015-12-11T05:56:50,Bristol,Tree-hole tick,Ixodes arboricola,4847,51.4819163364568,-2.5718834058308837
2013-12-23T19:30:23,Newcastle,Tree-hole tick,Ixodes arboricola,4848,54.99341859898523,-1.584893484579469
2015-05-14T10:53:44,Leeds,Fox/badger tick,Ixodes canisuga,4849,53.76942812722251,-1.5153913509049028
2016-08-01T08:34:55,Leicester,Passerine tick,Dermacentor frontalis,4850,52.609115828733124,-1.1424613394098766
2024-01-13T07:16:39,Bristol,Southern rodent tick,Ixodes acuminatus,4851,51.415981463205405,-2.577458157725753
2017-08-03T15:11:24,Manchester,Tree-hole tick,Ixodes arboricola,4852,53.47910150888631,-2.240866364794343
2019-10-26T07:19:36,Leeds,Passerine tick,Dermacentor frontalis,4853,53.763781661830734,-1.5131790133721024
2012-10-04T18:17:06,Leeds,Fox/badger tick,Ixodes canisuga,4854,53.779568456264144,-1.5108676531479404
2017-01-11T03:55:08,Newcastle,Tree-hole tick,Ixodes arboricola,4855,54.92871186937014,-1.6220027930485186
2012-01-15T21:00:06,Nottingham,Southern rodent tick,Ixodes acuminatus,4856,52.971929680065294,-1.1763144421661027
2016-12-23T00:50:10,Glasgow,Fox/badger tick,Ixodes canisuga,4857,55.88341320475863,-4.234366011325603
2014-11-13T19:06:48,Bristol,Passerine tick,Dermacentor frontalis,4858,51.497449840323355,-2.551400892430216
2022-04-27T20:01:13,Birmingham,Fox/badger tick,Ixodes canisuga,4859,52.5311632445576,-1.8535749051839296
2017-11-08T21:13:39,Edinburgh,Marsh tick,Ixodes apronophorus,4860,55.93470337879597,-3.2297809372579707
2023-07-08T10:06:26,Manchester,Tree-hole tick,Ixodes arboricola,4861,53.45989844059822,-2.287157970756939
2016-03-01T09:28:37,Leicester,Marsh tick,Ixodes apronophorus,4862,52.6482961640412,-1.10260277968983
2018-11-19T07:53:07,Birmingham,Tree-hole tick,Ixodes arboricola,4863,52.49992453863138,-1.911141132731048
2014-08-16T15:51:50,Glasgow,Marsh tick,Ixodes apronophorus,4864,55.847943637736904,-4.258776496902548
2017-07-20T18:59:41,Cardiff,Marsh tick,Ixodes apronophorus,4865,51.50095547787083,-3.1549560442750364
2019-04-01T01:04:58,Sheffield,Passerine tick,Dermacentor frontalis,4866,53.39064057574969,-1.4882276150080136
2015-07-02T03:16:58,London,Tree-hole tick,Ixodes arboricola,4867,51.54725146083459,-0.11735379784120241
2016-03-19T06:22:59,Manchester,Marsh tick,Ixodes apronophorus,4868,53.44149492462692,-2.220511200378121
2014-10-05T23:25:03,Sheffield,Passerine tick,Dermacentor frontalis,4869,53.40089485520463,-1.4719989451621114
2020-08-28T18:36:35,London,Marsh tick,Ixodes apronophorus,4870,51.505045128026865,-0.12552024746550444
2023-03-30T04:21:12,Leeds,Passerine tick,Dermacentor frontalis,4871,53.826017397013295,-1.5322440145415195
2021-11-06T06:03:34,Birmingham,Marsh tick,Ixodes apronophorus,4872,52.44724958445108,-1.9311443123586958
2021-12-26T06:52:07,Birmingham,Passerine tick,Dermacentor frontalis,4873,52.521808268149115,-1.9352672337350885
2019-11-14T05:14:40,Edinburgh,Tree-hole tick,Ixodes arboricola,4874,56.00294026821033,-3.209062614884895
2018-04-28T01:25:12,Birmingham,Tree-hole tick,Ixodes arboricola,4875,52.53420537425191,-1.853737181219403
2023-06-21T06:42:08,Glasgow,Fox/badger tick,Ixodes canisuga,4876,55.9005850326399,-4.25121528009015
2014-11-13T19:06:48,Bristol,Passerine tick,Dermacentor frontalis,4877,51.467044055089694,-2.5962157965416806
2023-06-02T19:20:00,Liverpool,Passerine tick,Dermacentor frontalis,4878,53.41485759370752,-2.9452069478739142
2022-11-22T03:36:31,Nottingham,Fox/badger tick,Ixodes canisuga,4879,52.948264464174684,-1.1516351843521748
2012-08-12T10:39:44,Glasgow,Passerine tick,Dermacentor frontalis,4880,55.83037548624981,-4.2142524861435815
2017-06-25T13:55:23,Birmingham,Passerine tick,Dermacentor frontalis,4881,52.4460331420182,-1.863101929685753
2018-12-02T08:59:56,Bristol,Tree-hole tick,Ixodes arboricola,4882,51.44196706004742,-2.5619789571537988
2012-06-22T12:35:09,Sheffield,Tree-hole tick,Ixodes arboricola,4883,53.43303784563382,-1.4373723750983627
2019-05-15T05:38:19,Sheffield,Passerine tick,Dermacentor frontalis,4884,53.37553558016293,-1.4837124964035198
2013-10-28T22:29:11,Manchester,Passerine tick,Dermacentor frontalis,4885,53.502922449783306,-2.213626185875287
2023-11-16T03:25:56,Liverpool,Fox/badger tick,Ixodes canisuga,4886,53.36370798292317,-2.9459195432977405
2020-11-12T20:33:17,London,Passerine tick,Dermacentor frontalis,4887,51.472140634989536,-0.11282724867279814
2020-08-28T18:36:35,London,Marsh tick,Ixodes apronophorus,4888,51.52068532466621,-0.07157025620732896
2012-04-20T05:33:21,Birmingham,Southern rodent tick,Ixodes acuminatus,4889,52.46848652839739,-1.9086109130420978
2017-12-27T05:46:35,Newcastle,Southern rodent tick,Ixodes acuminatus,4890,54.93048091915815,-1.5627274420386055
2021-12-26T06:52:07,Birmingham,Passerine tick,Dermacentor frontalis,4891,52.49960390410582,-1.9253542078555481
2023-12-05T01:41:05,Edinburgh,Passerine tick,Dermacentor frontalis,4892,55.974218626918855,-3.2375101220942653
2019-04-01T01:04:58,Sheffield,Passerine tick,Dermacentor frontalis,4893,53.37202448015832,-1.5099027252272468
2017-10-20T04:38:05,Bristol,Tree-hole tick,Ixodes arboricola,4894,51.44051788722351,-2.560299367393577
2016-09-27T03:27:56,Leicester,Fox/badger tick,Ixodes canisuga,4895,52.666554670620904,-1.0923611031322564
